NM_BARR,ID_BARR,number,rc_usd,night,fatalities,collapsed,losses,col_dry,col_wet,loss_dry,loss_wet,str_lr,col_lr,occ_lr,dryl_total,str_lr_dry,dryc_total,col_lr_dry,wetl_total,str_lr_wet,wetc_total,col_lr_wet
SUCRE FUNDEPORTE,907.0,111.0,97466212,1527.0,0.0,0.0,0,21.7379088,27.0,4570905.216,6911231.0,0.0,0.0,0.0,4570905.0,4.689733103085309,21.7379088,19.58370162162162,6911231.0,7.090899147606115,27.0,24.31957892108108
SANTA CLARA DE SAN MILLÁN,908.0,291.0,152263701,1673.0,0.0,0.0,0,0.002575449,2.0,76.70338530000001,51633.0,0.0,0.0,0.0,77.0,5.0375358388e-05,0.002575449,0.000885034020619,51633.0,0.033910142409695,2.0,0.595759278350515
OSEJO LOS PINOS,909.0,123.0,19277092,1346.0,0.0,0.0,0,0.000498474,0.0,3.9214999,2640.0,0.0,0.0,0.0,4.0,2.0342797936e-05,0.000498474,0.000405263414634,2640.0,0.013693735456562,0.0,0.27280243902439
EL GIRÓN,910.0,274.0,41631685,2502.0,79.0,8.0,950149,26.3171722,35.0,344106.44700000004,645700.0,2.282273683235925,2.91970802919708,3157.4740207833734,1294255.0,3.108823085719028,34.3171722,12.524515401459855,1595849.0,3.833255788679107,43.0,15.534854396700732
SAN ANTONIO DE IBARRA,911.0,60.0,6681308,493.0,0.0,0.0,0,9.9861052,13.0,54747.3481,105781.0,0.0,0.0,0.0,54747.0,0.819410651493047,9.9861052,16.64350866666667,105781.0,1.583239611056448,13.0,22.092076085583333
RUCCULLACTA,912.0,141.0,73781128,2815.0,0.0,0.0,0,11.7992714,16.0,112230.731,619023.0,0.0,0.0,0.0,112231.0,0.152113059708826,11.7992714,8.368277588652482,619023.0,0.838999125089788,16.0,11.041711591248227
MANUEL CUZCO,913.0,77.0,8902200,742.0,0.0,0.0,0,0.000775404,1.0,6.9303142,4674.0,0.0,0.0,0.0,7.0,7.7849456328e-05,0.000775404,0.001007018181818,4674.0,0.052503305904768,1.0,0.678067907792208
LOS LAURELES,914.0,481.0,73067438,3022.0,0.0,0.0,0,0.006175539,4.0,63.591747,42809.0,0.0,0.0,0.0,64.0,8.703158182e-05,0.006175539,0.001283895841996,42809.0,0.058588104099928,4.0,0.86428373991684
ATAHUALPA ORIENTAL,915.0,603.0,124955003,5742.0,0.0,0.0,0,0.003018537,2.0,40.2822372,27116.0,0.0,0.0,0.0,40.0,3.2237394381e-05,0.003018537,0.000500586567164,27116.0,0.021700568998889,2.0,0.336969071310116
CHILLOGALLO,916.0,1215.0,233096277,11783.0,916.0,66.0,15581751,269.3774764,331.0,3703508.3348,6165092.0,6.684684710924762,5.432098765432099,7773.911567512518,19285260.0,8.273516750703449,335.3774764,27.603084477366252,21746843.0,9.329554033525264,397.0,32.71303183746502
PATRIMONIO FAMILIAR,917.0,420.0,43900135,2531.0,0.0,0.0,0,0.001578501,1.0,9.3863258,6322.0,0.0,0.0,0.0,9.0,2.1381086375e-05,0.001578501,0.000375833571429,6322.0,0.014401361085744,1.0,0.253027568809524
1RO MAYO,918.0,126.0,17818501,1159.0,0.0,0.0,0,0.000803097,1.0,7.2834171,4910.0,0.0,0.0,0.0,7.0,4.0875587303e-05,0.000803097,0.000637378571429,4910.0,0.027554840988234,1.0,0.429169673809524
SAN MIGUEL AMAGASÍ,919.0,984.0,291013458,10481.7,0.0,0.0,0,0.000858483,1.0,32.3383285,22429.0,0.0,0.0,0.0,32.0,1.1112313753e-05,0.000858483,8.7244207317e-05,22429.0,0.007707349875169,1.0,0.059461419918699
LULUNCONTO  ALTO,920.0,311.0,54363711,3213.0,0.0,0.0,0,0.00221544,1.0,19.5234734,13145.0,0.0,0.0,0.0,20.0,3.5912694375e-05,0.00221544,0.000712360128617,13145.0,0.024179930078597,1.0,0.479572440192926
SAN PEDRO CLAVER,921.0,416.0,102388165,4564.0,0.0,0.0,0,0.002658528,2.0,60.512437,40736.0,0.0,0.0,0.0,61.0,5.9101007703e-05,0.002658528,0.000639069230769,40736.0,0.039785426294982,2.0,0.430224588701923
LA PAZ CUCCHO HACIENDA,922.0,201.0,9916721,647.0,0.0,0.0,0,0.000636939,0.0,1.6509677,1111.0,0.0,0.0,0.0,2.0,1.6648323203e-05,0.000636939,0.000316885074627,1111.0,0.011206804573668,0.0,0.213310696517413
MASTODONTES,923.0,395.0,99576133,2873.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARELLANO PORTILLA,924.0,218.0,20044922,1581.0,0.0,0.0,0,0.001412343,1.0,7.3959728,4979.0,0.0,0.0,0.0,7.0,3.6896989562e-05,0.001412343,0.000647863761468,4979.0,0.02483717614473,1.0,0.436108486238532
SANTA ANA,925.0,268.0,38387036,2306.0,185.0,16.0,2454189,49.748819,59.0,435584.371,666400.0,6.39327668095503,5.970149253731343,8022.549869904597,2889774.0,7.527994075506064,65.748819,24.533141417910446,3120590.0,8.129280703873897,75.0,28.087110043317164
TURUBAMBA DE MONJAS 2,926.0,275.0,24467761,1758.0,0.0,0.0,0,60.6233366,73.0,323871.7774,577751.0,0.0,0.0,0.0,323872.0,1.323667388954242,60.6233366,22.044849672727274,577751.0,2.361273642577367,73.0,26.540010613025455
LA LUZ,927.0,202.0,40853389,1427.4,0.0,0.0,0,44.4762164,59.0,532778.524,1129135.0,0.0,0.0,0.0,532779.0,1.304123191198134,44.4762164,22.017928910891087,1129135.0,2.763872024367038,59.0,29.09020098218812
SAN BARTOLO ALTO,928.0,77.0,8424083,619.0,0.0,0.0,0,24.4009062,28.0,224029.4796,269470.0,0.0,0.0,0.0,224029.0,2.659393194151025,24.4009062,31.689488571428576,269470.0,3.198802156705109,28.0,36.72665011871428
EDEN DEL VALLE,929.0,634.0,54603338,3000.0,0.0,0.0,0,0.001966203,1.0,10.3946208,7001.0,0.0,0.0,0.0,10.0,1.9036603251e-05,0.001966203,0.000310126656151,7001.0,0.012822317697024,1.0,0.208808687381703
SAN JUANITO,930.0,57.0,5340132,383.0,0.0,0.0,0,0.000332316,0.0,2.8167972,1896.0,0.0,0.0,0.0,3.0,5.2747711015e-05,0.000332316,0.000583010526316,1896.0,0.03550709104899,0.0,0.392452631578947
ZONA DE PROTECCIÓN CONDADO,931.0,159.0,13811204,561.5999999999999,0.0,0.0,0,2.7693e-05,0.0,0.201542,141.0,0.0,0.0,0.0,0.0,1.459264563e-06,2.7693e-05,1.7416981132e-05,141.0,0.00102392632817,0.0,0.011818735220126
LA GASCA,932.0,815.0,171730449,5429.0,0.0,0.0,0,0.005206284,4.0,109.5698619,73773.0,0.0,0.0,0.0,110.0,6.3803398166e-05,0.005206284,0.000638807852761,73773.0,0.042958482503785,4.0,0.430086276809816
ESPERANZA,933.0,75.0,17866786,639.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRISTIANIA,934.0,245.0,116361706,926.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS ANDES,935.0,144.0,16194827,1272.0,0.0,0.0,0,14.4845216,18.0,102451.47,169002.0,0.0,0.0,0.0,102451.0,0.632618489061206,14.4845216,10.058695555555557,169002.0,1.043557862487129,18.0,12.299227974805554
URBANIZACIÓN SANTA ANITA,936.0,741.0,84138152,5157.0,0.0,0.0,0,200.6556348,234.0,1537087.964,2289840.0,0.0,0.0,0.0,1537088.0,1.826862049472176,200.6556348,27.079033036437245,2289840.0,2.721524268704131,234.0,31.514277767174086
EL LIMONAR,937.0,418.0,101493400,2325.2,0.0,0.0,0,0.002132361,1.0,72.3399716,48867.0,0.0,0.0,0.0,72.0,7.1275542801e-05,0.002132361,0.000510134210526,48867.0,0.048147727543338,1.0,0.344474681818182
SAN FRANCISCO NORTE,938.0,81.0,40481566,1839.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUERTAS DEL SOL 2,939.0,462.0,62222513,2894.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA VAQUERÍA,940.0,4.0,1286830,51.8,0.0,0.0,0,2.7693e-05,0.0,0.351603,237.0,0.0,0.0,0.0,0.0,2.7323192304e-05,2.7693e-05,0.000692325,237.0,0.018392563424099,0.0,0.4660375
SAN LUIS,941.0,472.0,50202527,3348.0,0.0,0.0,0,90.416996,106.0,763084.094,1040062.0,0.0,0.0,0.0,763084.0,1.520011327095191,90.416996,19.156143220338983,1040062.0,2.071732368377774,106.0,22.543673368794494
CUSCUNGO,942.0,70.0,19371397,1455.0,0.0,0.0,0,0.000443088,0.0,5.6657215,3814.0,0.0,0.0,0.0,6.0,2.924787273e-05,0.000443088,0.000632982857143,3814.0,0.019688187833341,0.0,0.426091428571429
BELLAVISTA DE CARRETAS,943.0,156.0,77006327,1943.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL BELÉN,944.0,128.0,111895944,466.0,0.0,0.0,0,0.000692325,0.0,17.7295712,11965.0,0.0,0.0,0.0,18.0,1.5844695108e-05,0.000692325,0.00054087890625,11965.0,0.010692803911173,0.0,0.36420921015625
PUERTAS DEL SOL,945.0,254.0,16356280,1005.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URBANIZACIÓN PUSUQUI,946.0,710.0,54076787,2822.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMENIA II,947.0,962.0,355734307,6040.2,0.0,0.0,0,0.003212388,2.0,69.3102772,47698.0,0.0,0.0,0.0,69.0,1.948372023e-05,0.003212388,0.000333928066528,47698.0,0.013408313353346,2.0,0.22625168045738
SIERRA HERMOSA,948.0,861.0,190711940,6214.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA SIERRA,949.0,2.0,70756,3.5,0.0,0.0,0,2.7693e-05,0.0,0.0699517,47.0,0.0,0.0,0.0,0.0,9.8863723732e-05,2.7693e-05,0.00138465,47.0,0.066549992876897,0.0,0.932075
EL CARMEN,950.0,208.0,38479519,2061.0,0.0,0.0,0,30.7740452,37.0,670938.272,954349.0,0.0,0.0,0.0,670938.0,1.743624373720374,30.7740452,14.795214038461538,954349.0,2.480147921457164,37.0,17.990933185086536
SANTIAGO ALTO,951.0,253.0,35655575,2144.0,0.0,0.0,0,41.671120223,52.0,387792.8964194,729090.0,0.0,0.0,0.0,387793.0,1.087608037355069,41.671120223,16.470798507114626,729090.0,2.044813358682468,52.0,20.630419847545454
COTOCOLLAO,952.0,575.0,120304037,5532.0,0.0,0.0,0,0.003267774,2.0,47.7652333,32155.0,0.0,0.0,0.0,48.0,3.9703766057e-05,0.003267774,0.000568308521739,32155.0,0.026727767341841,2.0,0.382582137217391
VIRGEN DEL QUINCHE,953.0,1.0,40031,1.4,0.0,0.0,0,0.902501,1.0,3612.78,4002.0,0.0,0.0,0.0,3613.0,9.025012022008081,0.902501,90.2501,4002.0,9.997639314776766,1.0,99.9763
BATÁN ALTO,954.0,407.0,106195731,2323.0,0.0,0.0,0,0.001910817,1.0,39.5491326,26659.0,0.0,0.0,0.0,40.0,3.7241734869e-05,0.001910817,0.000469488206388,26659.0,0.025104027191999,1.0,0.316256814250614
CORAZÓN DE JESÚS,955.0,234.0,81867439,1935.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN FRANCISCO,956.0,19.0,902574,44.0,0.0,0.0,0,9.0361364,10.0,28862.902,36724.0,0.0,0.0,0.0,28863.0,3.197842464436415,9.0361364,47.55861263157895,36724.0,4.068847195703782,10.0,54.87502505389473
SAN DIEGO,957.0,177.0,35786743,2035.0,0.0,0.0,0,0.001966203,1.0,35.210811,23702.0,0.0,0.0,0.0,35.0,9.8390655912e-05,0.001966203,0.001110849152542,23702.0,0.066231611836243,1.0,0.747766384180791
HOGAR DEL TRABAJADOR,958.0,85.0,13112633,812.0,0.0,0.0,0,22.6070306,27.0,240238.021,391010.0,0.0,0.0,0.0,240238.0,1.83211129001264,22.6070306,26.596506588235297,391010.0,2.981935379879055,27.0,31.421907437270587
LA RIVERA,959.0,291.0,115806777,1275.0,0.0,0.0,0,0.00110772,1.0,25.6948944,17417.0,0.0,0.0,0.0,26.0,2.2187729416e-05,0.00110772,0.000380659793814,17417.0,0.015039656867386,1.0,0.257221818213058
COLLACOTO,960.0,88.0,24818426,1528.0,0.0,0.0,0,0.00027693,0.0,7.818322999999999,5263.0,0.0,0.0,0.0,8.0,3.1502090461e-05,0.00027693,0.000314693181818,5263.0,0.021205628859702,0.0,0.211835227272727
SAN JOSÉ DE LA  LIBERTAD,961.0,430.0,58689714,3601.0,0.0,0.0,0,0.005206284,4.0,60.9554533,41032.0,0.0,0.0,0.0,61.0,0.000103860539145,0.005206284,0.00121076372093,41032.0,0.069913665886889,4.0,0.815023720930232
LARREA,962.0,333.0,172254175,1818.0,0.0,0.0,0,0.003101616,2.0,107.3400608,72384.0,0.0,0.0,0.0,107.0,6.2314925552e-05,0.003101616,0.000931416216216,72384.0,0.042021700266852,2.0,0.627116776876877
NAZARETH,963.0,1111.0,218446202,8531.7,0.0,0.0,0,0.005317056,4.0,94.7251122,63800.0,0.0,0.0,0.0,95.0,4.3363130704e-05,0.005317056,0.00047858289829,63800.0,0.029206220731756,4.0,0.322224972547255
AGUA CLARA,964.0,549.0,94111672,5850.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VISTA HERMOSA,965.0,142.0,13160587,859.0,0.0,0.0,0,26.7253982,33.0,145272.5654,288018.0,0.0,0.0,0.0,145273.0,1.103845671430849,26.7253982,18.82070295774648,288018.0,2.188487829297414,33.0,23.526798509239434
ALMA LOJANA,966.0,338.0,76082361,3385.0,0.0,0.0,0,0.001855431,1.0,52.901013299999995,35660.0,0.0,0.0,0.0,53.0,6.9531245811e-05,0.001855431,0.00054894408284,35660.0,0.046870586124777,1.0,0.369876571597633
VEINTIMILLA,967.0,53.0,12808902,501.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BARRIO GERMÁN ÁVILA,968.0,268.0,42944267,2086.0,0.0,0.0,0,49.8489566,63.0,633578.061,1152725.0,0.0,0.0,0.0,633578.0,1.475349576795908,49.8489566,18.600356940298507,1152725.0,2.684234175847664,63.0,23.556312755902987
OBRERO INDEPENDIENTE,969.0,677.0,100611001,4515.7,0.0,0.0,0,0.00415395,3.0,49.4431078,33300.0,0.0,0.0,0.0,49.0,4.9142844343e-05,0.00415395,0.000613581979321,33300.0,0.033097366076541,3.0,0.413120554800591
INIAQUITO ALTO,970.0,86.0,36424491,873.0,0.0,0.0,0,5.5386e-05,0.0,0.6123135,457.0,0.0,0.0,0.0,1.0,1.681048862e-06,5.5386e-05,6.4402325581e-05,457.0,0.001254481013158,0.0,0.044575608139535
SANTA ROSA 4TA. ETAPA,971.0,199.0,17363907,1493.5,0.0,0.0,0,33.4815482,40.0,178510.929,327600.0,0.0,0.0,0.0,178511.0,1.028057382283441,33.4815482,16.824898592964825,327600.0,1.886669936147988,40.0,20.311762002321608
AUQUI DE MONJAS,972.0,146.0,9047493,981.0,0.0,0.0,0,0.001633887,1.0,9.2634837,6236.0,0.0,0.0,0.0,9.0,0.000102387299909,0.001633887,0.001119100684932,6236.0,0.068921936298041,1.0,0.753320890410959
LUMBISÍ,973.0,4.0,444584,18.4,0.0,0.0,0,5.5386e-05,0.0,0.1418818,96.0,0.0,0.0,0.0,0.0,3.1913384197e-05,5.5386e-05,0.00138465,96.0,0.021482464506145,0.0,0.932075
JULIO ZABALA,974.0,852.0,109580261,6224.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VISTA HERMOSA DE CHAQUIBAMBA,975.0,3.0,729424,64.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA MARÍA,976.0,400.0,49043370,1433.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BELLO HORIZONTE 1 ETAPA,977.0,388.0,30059959,818.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA MÓNICA,978.0,6.0,1233642,52.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BELLO HORIZONTE 2DA ETAPA,979.0,15.0,2210854,95.19999999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN ANDRÉS,980.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN ANTONIO,981.0,6.0,842110,50.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN LUIS DE BELLAVISTA,982.0,154.0,18814657,1083.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PICHINCHA,983.0,76.0,14829053,528.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN JOSÉ DE DOÑA ANA,984.0,33.0,7120331,295.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUEVA ESPERANZA,985.0,43.0,2447762,86.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN IGNACIO,986.0,84.0,4711664,254.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA CONCEPCIÓN,987.0,114.0,18104161,813.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN LORENZO,988.0,83.0,16994162,770.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA SOFÍA,989.0,11.0,1807802,82.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEBAUCO,990.0,59.0,11102330,476.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL PARAÍSO,991.0,61.0,8679062,360.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA ANA,992.0,212.0,62094574,1973.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VILLACÍS,993.0,96.0,14029933,570.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAMBILLO,994.0,19.0,4607345,452.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN RAFAEL,995.0,67.0,17815400,759.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VISTA HERMOSA,996.0,21.0,1460126,145.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL MOLINO,997.0,97.0,13657888,519.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARUQUI CENTRO,998.0,375.0,67173653,2656.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERCOPAMBA,999.0,5.0,553649,24.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COOPERATIVA POLICÍA NACIONAL,1000.0,8.0,1072740,88.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL JORDÁN,1001.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL MANANTIAL,1002.0,1.0,284361,12.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHAQUIBAMBA,1003.0,8.0,6042971,184.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACHUCO LOS AMANCAYES,1004.0,9.0,1744296,74.19999999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN VICENTE BAJO,1005.0,11.0,1536692,67.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA ISABEL,1006.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN PEDRO,1007.0,42.0,10322875,549.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA VICTORIA,1008.0,63.0,11562148,485.09999999999997,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN LUIS DEL PARQUE CENTRAL,1009.0,47.0,12651305,506.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA CRUZ,1010.0,28.0,3566242,994.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARAHURCO,1011.0,1.0,143207,6.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENTRAL,1012.0,260.0,52706954,1161.9,0.0,0.0,0,0.002409291,2.0,40.9235651,27585.0,0.0,0.0,0.0,41.0,7.7643577802e-05,0.002409291,0.000926650384615,27585.0,0.052337198905582,2.0,0.624293500384615
BELLAVISTA,1013.0,54.0,7013522,169.79999999999998,0.0,0.0,0,0.000609246,0.0,9.6289262,6482.0,0.0,0.0,0.0,10.0,0.000137290887295,0.000609246,0.001128233333333,6482.0,0.092417275639377,0.0,0.759468518518518
SOL NACIENTE,1014.0,121.0,9756741,376.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMUNA LEOPOLDO CHÁVEZ,1015.0,21.0,4627814,188.29999999999998,0.0,0.0,0,0.00027693,0.0,3.2204331,2168.0,0.0,0.0,0.0,3.0,6.9588645959e-05,0.00027693,0.001318714285714,2168.0,0.046843635030553,0.0,0.887690476190476
COMUNA DEL CENTRO DEL PUEBLO DE ALANGASÍ,1016.0,2.0,580781,25.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA ROSA,1017.0,297.0,68077960,2693.3999999999996,0.0,0.0,0,0.002409291,2.0,38.4079201,25916.0,0.0,0.0,0.0,38.0,5.6417554648e-05,0.002409291,0.000811209090909,25916.0,0.038068641063543,2.0,0.54646896026936
4 DE OCTUBRE,1018.0,50.0,6974429,295.4,0.0,0.0,0,0.000443088,0.0,6.3348338,4264.0,0.0,0.0,0.0,6.0,9.0829424564e-05,0.000443088,0.000886176,4264.0,0.061141744379169,0.0,0.596528
LA  ESPERANZA,1019.0,310.0,90565158,3627.3999999999996,0.0,0.0,0,0.000803097,1.0,9.2736245,6266.0,0.0,0.0,0.0,9.0,1.0239726509e-05,0.000803097,0.000259063548387,6266.0,0.006918981330959,1.0,0.174582147096774
MANGAHUANTAG,1020.0,80.0,50541568,1286.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRGEN DE LOURDES,1021.0,69.0,9073208,315.7,0.0,0.0,0,0.000747711,1.0,7.5846813,5106.0,0.0,0.0,0.0,8.0,8.3594262268e-05,0.000747711,0.001083639130435,5106.0,0.056271470844412,1.0,0.72945
SANTA ROSA PUEMBO,1022.0,2.0,557502,22.39999999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN FRANCISCO,1023.0,45.0,17853980,334.0,0.0,0.0,0,0.000443088,0.0,32.17427,21670.0,0.0,0.0,0.0,32.0,0.000180207835256,0.000443088,0.00098464,21670.0,0.121371048374542,0.0,0.66347684
EL HUANGAL,1024.0,53.0,7758831,297.9,0.0,0.0,0,0.000609246,0.0,5.8277038,3925.0,0.0,0.0,0.0,6.0,7.5110590467e-05,0.000609246,0.001149520754717,3925.0,0.050582614118354,0.0,0.774081677358491
CHAUPI MOLINO,1025.0,206.0,30984134,2467.5,0.0,0.0,0,0.00027693,0.0,2.875592,1936.0,0.0,0.0,0.0,3.0,9.280853341e-06,0.00027693,0.000134432038835,1936.0,0.006247399794757,0.0,0.090492718446602
OYAMBARO,1026.0,7.0,1119602,24.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMUNA CENTRAL,1027.0,7.0,1499654,60.9,0.0,0.0,0,5.5386e-05,0.0,0.2841524,191.0,0.0,0.0,0.0,0.0,1.894786966e-05,5.5386e-05,0.000791228571429,191.0,0.012754739252943,0.0,0.532614285714286
SAN JOSÉ DE RUMIHUAYCO,1028.0,9.0,1988414,67.9,0.0,0.0,0,5.5386e-05,0.0,1.148389,773.0,0.0,0.0,0.0,1.0,5.775401758e-05,5.5386e-05,0.0006154,773.0,0.038877063859009,0.0,0.414255555555556
